RPM,WOB,ROP,Depth,Claystone,Sandstone,Limestone,TRQ
149.0,2.873961256,19.824192,2603.585141,1.0,0.0,0.0,6.101180767
160.0,3.306688377,30.348936,2812.401792,1.0,0.0,0.0,3.904755691
159.0,1.746330625,29.897832,2691.09444,1.0,0.0,0.0,5.979157152
160.0,4.78086358,29.91612,2806.91844,0.0,1.0,0.0,9.517841997
150.0,1.510916184,25.059132,1921.454323,1.0,0.0,0.0,2.562495922
160.0,1.970858848,26.8120368,2633.996561,1.0,0.0,0.0,5.857133537
160.0,4.213873117,24.411432,2797.396488,0.0,1.0,0.0,9.151771151
159.0,1.36077711,20.107656,2672.824728,1.0,0.0,0.0,5.002968229
160.0,3.760280747,33.869376,2815.34616,1.0,0.0,0.0,4.392850153
150.0,3.801104061,44.7556128,2249.469415,1.0,0.0,0.0,7.687487767
160.0,4.429783085,18.1200552,2844.879756,0.0,1.0,0.0,9.761889228
159.0,1.746330625,12.911328,2714.082456,1.0,0.0,0.0,3.904755691
160.0,2.161821235,26.069544,2861.744645,0.0,1.0,0.0,4.026779307
160.0,3.302152454,30.169104,2830.994592,0.0,1.0,0.0,7.199393306
160.0,3.982541009,30.156912,2840.897544,0.0,1.0,0.0,9.395818382
150.0,2.429440734,45.2923656,2396.76001,1.0,0.0,0.0,4.514873768
160.0,4.213873117,26.907744,2798.38404,0.0,1.0,0.0,9.151771151
159.0,1.746330625,13.50264,2713.576488,1.0,0.0,0.0,5.613086306
159.0,2.02302197,19.330416,2719.279296,1.0,0.0,0.0,6.223204383
149.0,3.10438618,26.0841744,2590.812802,1.0,0.0,0.0,6.467251614
75.0,5.828661955,21.0086448,2383.971559,1.0,0.0,0.0,4.880944614
160.0,3.084428116,21.464016,2800.91388,0.0,1.0,0.0,5.857133537
160.0,2.394967714,30.912816,2829.815016,0.0,1.0,0.0,3.782732076
159.0,3.401942775,20.93976,2665.762512,1.0,0.0,0.0,6.711298844
148.0,1.745877032,31.2474864,2436.149902,1.0,0.0,0.0,4.148802922
160.0,5.352389966,34.12236,2760.90888,1.0,0.0,0.0,8.297605844
158.0,6.472309528,4.3629072,2926.814873,0.0,1.0,0.0,7.321416921
159.0,0.15875733,19.510248,2684.28216,1.0,0.0,0.0,3.66070846
159.0,1.741794701,25.048464,2686.973544,1.0,0.0,0.0,5.857133537
159.0,3.62873896,19.769328,2657.471952,1.0,0.0,0.0,6.955346075
150.0,1.593016403,15.5679648,1955.651969,1.0,0.0,0.0,1.708330615
159.0,2.72155422,19.812,2653.594896,1.0,0.0,0.0,5.979157152
159.0,2.42671918,30.467808,2693.392632,1.0,0.0,0.0,6.83332246
159.0,0.381017591,17.425416,2695.215336,1.0,0.0,0.0,4.270826537
100.0,6.481834967,32.436816,2770.583232,1.0,0.0,0.0,5.24701546
160.0,5.574650227,29.24556,2793.35484,0.0,1.0,0.0,10.24998369
159.0,1.133980925,20.10156,2674.48284,1.0,0.0,0.0,4.514873768
160.0,3.991612856,15.462504,2748.387696,1.0,0.0,0.0,4.880944614
160.0,5.053019002,29.91612,2808.29004,0.0,1.0,0.0,9.395818382
149.0,2.714750334,40.0559016,2162.34264,1.0,0.0,0.0,3.782732076
149.0,2.714296742,39.9739104,2137.900728,1.0,0.0,0.0,3.538684845
100.0,3.306688377,9.32688,2771.092248,1.0,0.0,0.0,4.514873768
149.0,1.141238403,25.1097288,1900.158252,1.0,0.0,0.0,2.440472307
150.0,2.952432736,45.8422248,2106.10765,1.0,0.0,0.0,4.148802922
159.0,2.336000706,19.775424,2717.53584,1.0,0.0,0.0,6.345227998
159.0,4.445205226,20.296632,2734.366896,1.0,0.0,0.0,6.223204383
160.0,5.121057857,41.644824,2788.322592,0.0,1.0,0.0,11.47021984
149.0,3.332996735,26.9357856,2542.790038,1.0,0.0,0.0,6.467251614
160.0,3.33208955,25.7016504,2633.166286,1.0,0.0,0.0,7.199393306
160.0,4.894261672,29.830776,2811.74952,1.0,0.0,0.0,6.101180767
159.0,3.764816671,22.573488,2731.776096,1.0,0.0,0.0,5.857133537
160.0,4.222944965,6.82752,2746.41564,1.0,0.0,0.0,5.857133537
160.0,6.486370891,34.116264,2758.293696,1.0,0.0,0.0,12.93450323
159.0,2.948350405,19.82724,2648.145072,1.0,0.0,0.0,6.101180767
159.0,2.26796185,15.002256,2642.283768,1.0,0.0,0.0,4.880944614
150.0,2.19901581,31.2432192,2435.78695,1.0,0.0,0.0,4.392850153
150.0,6.519483134,27.2070576,2564.149902,1.0,0.0,0.0,5.369039075
159.0,2.857631931,19.769328,2734.87896,1.0,0.0,0.0,4.270826537
150.0,2.433976657,12.4202952,2279.50715,1.0,0.0,0.0,5.24701546
159.0,2.653515365,16.96212,2714.826168,1.0,0.0,0.0,7.809511382
100.0,4.213873117,8.467344,2772.01884,1.0,0.0,0.0,5.491062691
149.0,1.652437004,24.4928136,2211.64465,1.0,0.0,0.0,2.196425076
156.0,9.423835079,6.5678304,2910.090088,0.0,1.0,0.0,9.273794767
159.0,2.857631931,19.821144,2741.688192,1.0,0.0,0.0,4.392850153
160.0,4.440669302,35.850576,2777.813088,1.0,0.0,0.0,5.979157152
160.0,3.306688377,30.166056,2831.924232,0.0,1.0,0.0,8.419629459
159.0,1.97312681,19.604736,2720.498496,1.0,0.0,0.0,6.467251614
151.0,4.467884845,21.9986352,2600.681311,1.0,0.0,0.0,8.297605844
160.0,3.760280747,13.225272,2763.780096,1.0,0.0,0.0,4.514873768
160.0,7.149069344,2.0092416,2921.029464,0.0,1.0,0.0,5.735109921
160.0,6.255038782,26.142696,2794.808736,0.0,1.0,0.0,11.71426707
160.0,7.842612077,35.579304,2778.751872,1.0,0.0,0.0,7.443440536
149.0,4.012931697,22.8313488,2546.621983,1.0,0.0,0.0,5.124991845
159.0,3.701313739,19.174968,2719.584096,1.0,0.0,0.0,6.711298844
159.0,2.630835746,10.247376,2722.187088,1.0,0.0,0.0,1.220236153
149.0,2.88031155,23.0706168,2547.692441,1.0,0.0,0.0,5.613086306
149.0,2.331011189,33.605724,2201.887087,1.0,0.0,0.0,3.172613999
158.0,9.648363302,5.7049416,2907.465254,0.0,1.0,0.0,8.175582228
160.0,4.667465487,23.152608,2796.588768,0.0,1.0,0.0,9.029747536
160.0,3.079892192,34.802064,2822.667456,0.0,1.0,0.0,8.785700305
100.0,3.306688377,9.592056,2770.95204,1.0,0.0,0.0,4.514873768
160.0,3.760280747,12.262104,2763.633792,1.0,0.0,0.0,4.514873768
159.0,3.311224301,11.009376,2746.662528,1.0,0.0,0.0,4.514873768
160.0,3.311224301,18.102072,2747.022192,1.0,0.0,0.0,4.514873768
159.0,1.06594207,22.335744,2685.970752,1.0,0.0,0.0,4.758920999
159.0,2.948350405,19.815048,2662.90044,1.0,0.0,0.0,5.857133537
150.0,0.386460699,22.2449136,2415.152294,1.0,0.0,0.0,2.440472307
160.0,5.574650227,33.866328,2814.535392,1.0,0.0,0.0,8.541653074
160.0,1.496854821,7.367016,2745.336648,1.0,0.0,0.0,2.318448692
160.0,2.394967714,30.912816,2829.787584,0.0,1.0,0.0,3.66070846
149.0,2.790953853,40.0534632,2322.333074,0.0,0.0,1.0,6.955346075
160.0,4.872035646,26.651712,2886.050049,0.0,1.0,0.0,9.761889228
127.0,11.23820456,5.6375808,2905.462414,0.0,1.0,0.0,10.61605454
159.0,4.109546872,19.59864,2725.222896,1.0,0.0,0.0,6.83332246
159.0,0.839145885,13.50264,2713.49724,1.0,0.0,0.0,4.636897383
160.0,4.218409041,44.808648,2785.457472,1.0,0.0,0.0,7.443440536
160.0,4.676537335,30.873192,2756.589864,1.0,0.0,0.0,6.467251614
150.0,2.274312143,34.7877384,2007.924254,1.0,0.0,0.0,3.172613999
159.0,1.06594207,15.249144,2715.621696,1.0,0.0,0.0,5.24701546
159.0,1.968590886,14.15796,2705.481,1.0,0.0,0.0,6.711298844
80.0,11.67954994,13.0091688,2900.677968,0.0,1.0,0.0,8.175582228
150.0,0.975223596,29.4522144,2157.382934,1.0,0.0,0.0,1.220236153
150.0,1.760391988,45.2692008,2266.445251,1.0,0.0,0.0,4.392850153
159.0,2.72155422,20.92452,2666.859792,1.0,0.0,0.0,6.345227998
160.0,4.667465487,34.344864,2819.710896,1.0,0.0,0.0,6.101180767
160.0,3.315760225,20.07108,2750.981544,1.0,0.0,0.0,4.514873768
159.0,1.97312681,29.358336,2688.951696,1.0,0.0,0.0,6.83332246
160.0,4.213873117,29.925264,2767.166424,1.0,0.0,0.0,6.467251614
159.0,2.862167855,19.824192,2736.695568,1.0,0.0,0.0,4.270826537
160.0,4.218409041,17.535144,2749.908648,1.0,0.0,0.0,7.07736969
74.0,2.046155181,21.0851496,1996.471699,1.0,0.0,0.0,2.562495922
160.0,8.296204447,36.862512,2780.44656,1.0,0.0,0.0,7.07736969
160.0,5.125593781,29.876496,2790.91644,0.0,1.0,0.0,10.61605454
159.0,2.494758035,14.983968,2642.734872,1.0,0.0,0.0,5.369039075
160.0,5.347854042,22.030944,2764.404936,1.0,0.0,0.0,6.83332246
160.0,8.063511561,2.677668,2917.983902,0.0,1.0,0.0,6.223204383
159.0,7.611279969,31.555944,2776.380528,1.0,0.0,0.0,10.86010177
159.0,3.17514659,20.351496,2663.665488,1.0,0.0,0.0,6.589275229
99.0,6.032778521,20.004024,2744.995272,1.0,0.0,0.0,3.294637614
74.0,1.821626958,25.0563888,1997.996004,1.0,0.0,0.0,2.562495922
150.0,2.950164774,50.3051064,2113.879883,1.0,0.0,0.0,4.026779307
158.0,6.245966935,4.1400984,2926.859678,0.0,1.0,0.0,6.467251614
158.0,2.177243376,20.199096,2744.589888,1.0,0.0,0.0,3.172613999
159.0,2.653515365,16.27632,2714.8536,1.0,0.0,0.0,7.809511382
159.0,2.195387071,20.043648,2706.175944,1.0,0.0,0.0,6.345227998
160.0,3.528948639,30.15996,2833.585392,0.0,1.0,0.0,9.273794767
148.0,2.876682811,15.5655264,2561.357234,1.0,0.0,0.0,3.66070846
150.0,1.468278502,39.8105376,2218.878163,1.0,0.0,0.0,3.782732076
150.0,2.950618367,50.2907808,2106.861725,1.0,0.0,0.0,4.026779307
159.0,3.107107735,20.348448,2706.422832,1.0,0.0,0.0,7.443440536
127.0,9.877427449,5.743956,2906.189971,0.0,1.0,0.0,8.541653074
149.0,1.979930695,45.274992,2304.693079,0.0,0.0,1.0,7.687487767
159.0,3.62873896,19.818096,2649.35208,1.0,0.0,0.0,6.83332246
160.0,5.35692589,20.656296,2751.685632,1.0,0.0,0.0,5.24701546
159.0,2.948350405,19.815048,2645.438448,1.0,0.0,0.0,5.613086306
150.0,3.933553033,21.8383104,2565.397358,1.0,0.0,0.0,4.758920999
160.0,3.982541009,30.163008,2836.249344,0.0,1.0,0.0,9.883912843
159.0,0.15875733,19.5072,2684.379696,1.0,0.0,0.0,3.66070846
159.0,3.311224301,19.812,2735.177664,1.0,0.0,0.0,5.002968229
160.0,3.513526498,25.0569984,2892.600158,0.0,1.0,0.0,7.687487767
159.0,0.90718474,20.095464,2679.841224,1.0,0.0,0.0,4.270826537
149.0,2.654422549,11.1620808,2359.865842,1.0,0.0,0.0,3.66070846
150.0,2.044340812,29.925264,2083.23241,1.0,0.0,0.0,3.050590384
150.0,0.385553515,22.8124512,2412.715418,1.0,0.0,0.0,2.440472307
149.0,2.87849718,26.023824,2543.175,1.0,0.0,0.0,6.345227998
149.0,1.98083788,44.9101464,2287.162507,1.0,0.0,0.0,5.002968229
159.0,4.08233133,19.812,2661.973848,1.0,0.0,0.0,7.07736969
160.0,3.99614878,20.14728,2751.136992,1.0,0.0,0.0,4.392850153
150.0,2.536488533,25.0341384,1936.790039,1.0,0.0,0.0,2.684519538
159.0,2.948350405,20.095464,2668.685544,1.0,0.0,0.0,6.467251614
160.0,5.352389966,35.759136,2778.87684,1.0,0.0,0.0,7.443440536
159.0,2.862167855,15.462504,2748.50352,1.0,0.0,0.0,4.880944614
159.0,4.218409041,19.882104,2747.320896,1.0,0.0,0.0,5.613086306
150.0,3.189207953,25.284684,1999.890015,1.0,0.0,0.0,2.806543153
159.0,3.17514659,19.799808,2652.967008,1.0,0.0,0.0,6.101180767
160.0,11.00006856,3.5271456,2919.058627,0.0,1.0,0.0,9.517841997
159.0,2.948350405,20.098512,2668.536192,1.0,0.0,0.0,6.467251614
159.0,0.385553515,18.854928,2713.0248,1.0,0.0,0.0,5.24701546
159.0,5.583722075,15.343632,2749.283808,1.0,0.0,0.0,5.613086306
159.0,2.26796185,14.971776,2642.323392,1.0,0.0,0.0,4.880944614
149.0,2.272044181,29.9280072,2084.209961,1.0,0.0,0.0,3.172613999
159.0,8.300740371,17.285208,2740.057512,1.0,0.0,0.0,7.199393306
160.0,5.121057857,42.653712,2783.778024,1.0,0.0,0.0,6.83332246
159.0,3.991612856,21.68652,2730.968376,1.0,0.0,0.0,6.101180767
160.0,2.196294256,30.1367952,2637.574913,1.0,0.0,0.0,6.467251614
160.0,4.213873117,43.065192,2784.244368,1.0,0.0,0.0,6.223204383
160.0,6.939963261,34.302192,2777.148624,1.0,0.0,0.0,8.785700305
159.0,3.62873896,19.799808,2652.35436,1.0,0.0,0.0,6.345227998
159.0,0.390089438,12.414504,2709.233088,1.0,0.0,0.0,4.026779307
159.0,3.62873896,19.821144,2649.187488,1.0,0.0,0.0,6.589275229
150.0,1.754495287,44.9159376,2297.898782,1.0,0.0,0.0,4.514873768
150.0,0.236321625,24.092916,1915.126675,1.0,0.0,0.0,1.464283384
159.0,3.556164181,19.595592,2712.762672,1.0,0.0,0.0,6.101180767
149.0,0.169643546,27.7925784,2277.539971,1.0,0.0,0.0,1.952377846
160.0,6.708631152,33.064704,2768.81844,1.0,0.0,0.0,7.931534998
150.0,0.386007107,23.893272,2413.820623,1.0,0.0,0.0,2.806543153
99.0,9.00290136,8.9434416,2360.889892,1.0,0.0,0.0,6.711298844
150.0,2.274312143,40.0650456,2052.98999,1.0,0.0,0.0,3.66070846
159.0,3.17514659,19.815048,2648.873544,1.0,0.0,0.0,6.345227998
159.0,1.288202331,22.649688,2696.27604,1.0,0.0,0.0,5.491062691
160.0,9.874252303,1.7574768,2922.677822,0.0,1.0,0.0,5.979157152
160.0,4.667465487,46.927008,2787.575832,0.0,1.0,0.0,8.297605844
150.0,2.439873358,45.2487792,2270.830078,1.0,0.0,0.0,4.880944614
150.0,3.558432143,19.5446904,2589.97003,1.0,0.0,0.0,6.223204383
149.0,2.272497774,40.2555456,2028.743314,1.0,0.0,0.0,3.538684845
160.0,4.667465487,30.163008,2834.966136,0.0,1.0,0.0,9.151771151
159.0,0.154221406,21.302472,2699.784288,1.0,0.0,0.0,4.514873768
160.0,8.27760716,7.8443328,2899.896156,0.0,1.0,0.0,8.419629459
154.0,9.195678117,7.228332,2911.478861,0.0,1.0,0.0,9.151771151
160.0,5.125593781,18.083784,2750.37804,1.0,0.0,0.0,6.223204383
160.0,2.399503637,22.939248,2800.514592,0.0,1.0,0.0,5.369039075
150.0,1.07365314,29.8896024,2497.700669,1.0,0.0,0.0,4.758920999
159.0,1.81436948,20.104608,2671.904232,1.0,0.0,0.0,5.369039075
159.0,2.195387071,29.922216,2691.868632,1.0,0.0,0.0,6.467251614
158.0,8.96842834,5.4583584,2906.459961,0.0,1.0,0.0,8.907723921
159.0,3.306688377,19.8882,2718.742848,1.0,0.0,0.0,7.07736969
159.0,4.90333352,16.419576,2729.023752,1.0,0.0,0.0,6.467251614
159.0,2.88031155,15.090648,2727.295536,1.0,0.0,0.0,3.904755691
154.0,10.331927,0.8525256,2903.278217,0.0,1.0,0.0,5.735109921
159.0,2.630835746,19.821144,2738.496936,1.0,0.0,0.0,4.270826537
159.0,2.648979441,25.472136,2702.216592,1.0,0.0,0.0,7.443440536
160.0,3.306688377,23.30196,2804.772648,0.0,1.0,0.0,4.026779307
100.0,4.213873117,15.937992,2772.165144,1.0,0.0,0.0,6.345227998
159.0,4.672001411,21.875496,2731.315848,1.0,0.0,0.0,5.979157152
159.0,1.06594207,23.832312,2701.774632,1.0,0.0,0.0,5.613086306
160.0,2.408575485,29.922216,2811.280128,1.0,0.0,0.0,5.613086306
150.0,2.726090144,40.2509736,2073.112135,1.0,0.0,0.0,3.782732076
159.0,2.612692051,19.760184,2717.852832,1.0,0.0,0.0,6.589275229
149.0,2.272497774,29.925264,2087.320997,1.0,0.0,0.0,3.294637614
150.0,3.010946152,29.9118528,2489.525323,1.0,0.0,0.0,4.026779307
149.0,3.105293365,30.0270672,2597.281877,1.0,0.0,0.0,7.565464152
160.0,4.440669302,35.579304,2777.7186,1.0,0.0,0.0,5.979157152
160.0,5.352389966,35.93592,2779.035336,1.0,0.0,0.0,7.443440536
159.0,1.061406146,28.245816,2702.993832,1.0,0.0,0.0,5.369039075
149.0,0.912627848,20.424648,1931.622756,1.0,0.0,0.0,2.318448692
100.0,6.481834967,9.32688,2771.192832,1.0,0.0,0.0,6.345227998
160.0,4.672001411,40.072056,2782.281456,1.0,0.0,0.0,6.467251614
149.0,1.293645439,34.3975944,2505.422167,1.0,0.0,0.0,5.24701546
149.0,2.427626364,44.692824,2365.039212,1.0,0.0,0.0,4.392850153
159.0,2.177243376,6.894576,2745.793848,1.0,0.0,0.0,3.050590384
159.0,2.494758035,19.824192,2645.752392,1.0,0.0,0.0,5.613086306
159.0,0.680388555,20.107656,2675.555736,1.0,0.0,0.0,3.782732076
159.0,2.041165665,20.104608,2670.678936,1.0,0.0,0.0,5.735109921
160.0,4.667465487,30.163008,2835.319704,0.0,1.0,0.0,8.66367669
149.0,2.490675704,40.0513296,2135.468119,1.0,0.0,0.0,3.41666123
160.0,5.121057857,12.874752,2763.030288,1.0,0.0,0.0,4.026779307
149.0,3.560700105,28.1921712,2532.942559,1.0,0.0,0.0,5.369039075
150.0,1.981291472,44.9186808,2333.184259,1.0,0.0,0.0,4.758920999
160.0,3.755744824,30.169104,2838.16044,0.0,1.0,0.0,9.517841997
159.0,3.306688377,19.519392,2718.980592,1.0,0.0,0.0,7.07736969
160.0,3.079892192,36.679632,2826.748728,0.0,1.0,0.0,8.785700305
150.0,3.104839773,24.1148616,2549.110675,1.0,0.0,0.0,5.735109921
160.0,3.306688377,34.79292,2823.828744,0.0,1.0,0.0,7.687487767
159.0,2.862167855,15.017496,2748.689448,1.0,0.0,0.0,4.880944614
160.0,8.7330139,2.779776,2919.647501,0.0,1.0,0.0,6.589275229
149.0,2.490222111,23.8652304,2128.156882,1.0,0.0,0.0,3.66070846
160.0,3.987076932,31.235904,2812.718784,1.0,0.0,0.0,5.002968229
149.0,2.87849718,28.116276,2543.627628,1.0,0.0,0.0,5.979157152
160.0,4.440669302,23.219664,2796.399792,0.0,1.0,0.0,8.907723921
149.0,5.598690623,25.9113528,2577.500966,1.0,0.0,0.0,5.735109921
149.0,2.502469105,40.0421856,2055.909528,1.0,0.0,0.0,3.66070846
159.0,2.72155422,19.821144,2656.335048,1.0,0.0,0.0,5.735109921
160.0,3.306688377,22.41804,2804.623296,0.0,1.0,0.0,4.026779307
159.0,1.97312681,22.460712,2701.207704,1.0,0.0,0.0,5.857133537
159.0,2.862167855,15.249144,2748.546192,1.0,0.0,0.0,4.880944614
149.0,0.383739145,27.6487128,2482.969971,1.0,0.0,0.0,3.172613999
160.0,3.084428116,21.464016,2800.813296,0.0,1.0,0.0,6.711298844
150.0,6.053190178,12.3623832,2587.879883,1.0,0.0,0.0,4.392850153
159.0,1.51953444,29.836872,2689.424136,1.0,0.0,0.0,5.491062691
159.0,3.855535145,19.787616,2659.995696,1.0,0.0,0.0,6.83332246
149.0,12.13903901,1.4977872,2902.661606,0.0,1.0,0.0,4.880944614
159.0,1.06594207,7.3152,2682.096744,1.0,0.0,0.0,4.026779307
149.0,3.334357512,26.1722616,2542.35905,1.0,0.0,0.0,6.467251614
160.0,2.65079381,26.9235936,2634.400421,1.0,0.0,0.0,6.589275229
159.0,0.45359237,20.104608,2676.460992,1.0,0.0,0.0,3.66070846
159.0,1.97312681,18.08988,2697.559248,1.0,0.0,0.0,4.392850153
160.0,4.213873117,34.789872,2817.14448,1.0,0.0,0.0,5.735109921
160.0,6.032778521,40.635936,2788.75236,0.0,1.0,0.0,12.93450323
149.0,1.819812588,35.2220784,1986.027422,1.0,0.0,0.0,3.294637614
160.0,4.898797596,39.48684,2781.613944,1.0,0.0,0.0,6.589275229
160.0,3.687705968,29.919168,2808.911832,0.0,1.0,0.0,9.151771151
150.0,1.590294849,40.0626072,2215.846013,1.0,0.0,0.0,3.782732076
160.0,2.853096007,34.786824,2823.219144,0.0,1.0,0.0,7.321416921
159.0,2.72155422,20.692872,2664.156216,1.0,0.0,0.0,5.369039075
160.0,4.213873117,26.904696,2798.225544,0.0,1.0,0.0,9.151771151
160.0,2.172707452,30.675072,2830.089336,0.0,1.0,0.0,3.782732076
160.0,3.769352595,29.91612,2809.210536,0.0,1.0,0.0,9.395818382
160.0,5.347854042,20.119848,2764.206816,1.0,0.0,0.0,6.83332246
100.0,5.121057857,23.137368,2772.768648,1.0,0.0,0.0,7.321416921
159.0,2.336000706,19.693128,2717.234088,1.0,0.0,0.0,5.613086306
159.0,2.72155422,20.278344,2668.08204,1.0,0.0,0.0,6.223204383
159.0,1.81436948,19.821144,2655.673632,1.0,0.0,0.0,5.369039075
159.0,3.764816671,18.77568,2750.71332,1.0,0.0,0.0,4.514873768
159.0,1.061406146,14.484096,2707.96512,1.0,0.0,0.0,5.857133537
160.0,5.125593781,34.119312,2761.76232,1.0,0.0,0.0,6.83332246
150.0,1.108579752,30.1709328,1940.56254,1.0,0.0,0.0,2.928566768
160.0,2.172707452,31.04388,2788.877328,0.0,1.0,0.0,4.758920999
160.0,6.032778521,32.954976,2769.65664,1.0,0.0,0.0,7.809511382
127.0,11.9136036,1.56972,2901.780029,0.0,1.0,0.0,6.955346075
160.0,5.125593781,31.290768,2791.233432,0.0,1.0,0.0,10.61605454
160.0,5.579186151,26.794968,2753.270592,1.0,0.0,0.0,8.541653074
159.0,5.447644364,19.760184,2726.606688,1.0,0.0,0.0,7.199393306
159.0,2.041165665,20.805648,2664.259848,1.0,0.0,0.0,5.369039075
149.0,0.615071254,9.7313496,2319.125054,0.0,0.0,1.0,4.636897383
160.0,7.608558414,2.7002232,2916.957031,0.0,1.0,0.0,6.345227998
159.0,0.385553515,22.033992,2695.974288,1.0,0.0,0.0,4.270826537
159.0,2.041165665,20.104608,2670.511296,1.0,0.0,0.0,5.857133537
160.0,4.218409041,15.343632,2749.256376,1.0,0.0,0.0,5.613086306
150.0,2.994163234,29.9112432,2489.75,1.0,0.0,0.0,4.148802922
150.0,2.339175852,40.2278088,2185.977746,1.0,0.0,0.0,3.66070846
159.0,2.494758035,20.104608,2669.456688,1.0,0.0,0.0,6.101180767
159.0,2.857631931,19.821144,2739.39,1.0,0.0,0.0,3.66070846
159.0,3.769352595,22.853904,2732.54724,1.0,0.0,0.0,5.979157152
160.0,3.806093577,25.3560072,2632.762426,1.0,0.0,0.0,7.931534998
160.0,5.125593781,39.95928,2781.946176,1.0,0.0,0.0,7.321416921
159.0,2.72155422,19.815048,2645.057448,1.0,0.0,0.0,5.857133537
160.0,6.240070234,2.1753576,2920.349455,0.0,1.0,0.0,5.857133537
159.0,3.084428116,17.071848,2740.926192,1.0,0.0,0.0,4.758920999
159.0,2.199922995,17.43456,2721.172104,1.0,0.0,0.0,6.955346075
150.0,1.593923588,30.1593504,1954.920044,1.0,0.0,0.0,3.172613999
160.0,8.282143084,2.779776,2919.570386,0.0,1.0,0.0,6.223204383
159.0,3.17514659,19.815048,2649.96168,1.0,0.0,0.0,6.467251614
160.0,3.760280747,30.181296,2838.535344,0.0,1.0,0.0,9.151771151
100.0,6.708631152,26.977848,2773.829352,1.0,0.0,0.0,8.297605844
159.0,0.15875733,19.818096,2684.69364,1.0,0.0,0.0,3.66070846
159.0,3.17514659,19.778472,2658.477792,1.0,0.0,0.0,6.589275229
150.0,2.534220571,31.1188608,2004.231602,1.0,0.0,0.0,3.172613999
160.0,6.259574706,46.076616,2786.798592,1.0,0.0,0.0,9.151771151
150.0,1.100868682,18.374868,2628.460174,1.0,0.0,0.0,2.928566768
148.0,1.063674108,28.4131512,2425.984277,1.0,0.0,0.0,2.928566768
160.0,3.079892192,32.778192,2813.270472,1.0,0.0,0.0,5.124991845
160.0,4.65839364,35.1964752,2873.530029,0.0,1.0,0.0,10.98212538
160.0,3.982541009,30.163008,2842.205136,0.0,1.0,0.0,9.639865613
150.0,1.513637739,40.2464016,2070.663982,1.0,0.0,0.0,3.172613999
100.0,6.023706674,27.76728,2775.063792,1.0,0.0,0.0,8.053558613
149.0,1.52543114,44.9272152,2339.186381,1.0,0.0,0.0,3.904755691
150.0,3.176507367,50.3157744,2104.120117,1.0,0.0,0.0,4.514873768
149.0,3.469528038,38.6282184,2321.731704,0.0,0.0,1.0,6.589275229
150.0,2.279755252,25.0521216,1920.305837,1.0,0.0,0.0,2.562495922
160.0,4.898797596,33.037272,2768.352096,1.0,0.0,0.0,6.589275229
160.0,4.894261672,34.463736,2817.940008,1.0,0.0,0.0,9.883912843
160.0,8.288039785,2.8937712,2917.56084,0.0,1.0,0.0,6.589275229
149.0,5.668543848,27.4115784,2123.239543,1.0,0.0,0.0,5.369039075
160.0,3.075356269,30.163008,2832.1254,0.0,1.0,0.0,8.297605844
160.0,3.306688377,31.421832,2828.870136,0.0,1.0,0.0,7.809511382
160.0,3.075356269,30.166056,2832.579552,0.0,1.0,0.0,7.565464152
150.0,3.181043291,29.925264,2091.858859,1.0,0.0,0.0,4.026779307
159.0,0.839145885,20.378928,2698.406592,1.0,0.0,0.0,5.002968229
160.0,3.987076932,26.017728,2797.798824,0.0,1.0,0.0,9.029747536
159.0,7.166759446,22.26564,2733.607944,1.0,0.0,0.0,7.199393306
149.0,1.97902351,30.6089304,2367.023155,1.0,0.0,0.0,3.41666123
159.0,3.401942775,20.016216,2663.214384,1.0,0.0,0.0,6.589275229
160.0,4.213873117,31.437072,2767.632768,1.0,0.0,0.0,5.857133537
160.0,4.882014678,35.202876,2875.254905,0.0,1.0,0.0,11.47021984
160.0,5.35692589,20.311872,2751.3534,1.0,0.0,0.0,7.199393306
149.0,2.430347918,43.9076592,2380.923254,0.0,0.0,1.0,7.443440536
160.0,2.857631931,9.49452,2745.086712,1.0,0.0,0.0,3.538684845
159.0,3.99614878,12.286488,2728.578744,1.0,0.0,0.0,5.613086306
150.0,1.592109219,22.5667824,1957.622501,1.0,0.0,0.0,2.684519538
159.0,1.288202331,14.709648,2704.953696,1.0,0.0,0.0,5.613086306
160.0,10.09923412,2.4697944,2924.661766,0.0,1.0,0.0,7.687487767
160.0,3.991612856,30.873192,2756.559384,1.0,0.0,0.0,6.467251614
149.0,4.813975823,26.6130024,2453.384578,1.0,0.0,0.0,5.979157152
160.0,4.667465487,26.496264,2765.935032,1.0,0.0,0.0,8.785700305
160.0,8.283050269,1.9805904,2921.143764,0.0,1.0,0.0,5.24701546
160.0,6.481834967,27.093672,2794.122936,0.0,1.0,0.0,10.49403092
159.0,0.839145885,13.743432,2713.335696,1.0,0.0,0.0,4.636897383
74.0,9.83932569,23.4769152,2522.919821,1.0,0.0,0.0,4.636897383
158.0,3.538020486,19.821144,2743.684632,1.0,0.0,0.0,5.124991845
150.0,3.780692404,28.8093912,2623.548931,1.0,0.0,0.0,8.66367669
160.0,5.347854042,31.842456,2791.980192,0.0,1.0,0.0,10.98212538
159.0,1.746330625,12.429744,2709.83964,1.0,0.0,0.0,6.467251614
160.0,3.755744824,34.814256,2821.856688,0.0,1.0,0.0,7.809511382
138.0,12.36810315,1.6273272,2902.39643,0.0,1.0,0.0,5.369039075
159.0,1.061406146,28.882848,2703.341304,1.0,0.0,0.0,7.199393306
